country_code,country_id,product,product_code,flow,unit,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
792,Turkey,woodpulp,27,EXPORTS,1000 US$,291.0,730.0,970.0,992.0,2426.0,1736.0,21636.0,27007.0,14115.0,14940.0,12868.0,11342.0,37079.0,46372.0,59754.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,563.0,582.0,615.0,617.7,754.2,829.5,934.76,964.76,1022.7,1137.0,1206.0,1190.0,1309.62,1402.0,1270.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,394876.99,445155.0,326194.0,518031.1,573330.0,539355.0,625322.0,645160.0,682990.0,661591.0,793281.0,963559.0,834435.0,733594.0,923856.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 m.t.,0.34,0.6,1.0,0.8,2.29,1.5,30.75,38.39,18.8,21.0,17.0,12.0,44.78,67.0,64.0
792,Turkey,woodpulp,27,EXPORTS,1000 US$,291.0,720.0,956.0,986.0,2411.0,1732.0,21629.0,26995.0,14112.0,14922.0,12858.0,11302.0,37064.0,46359.0,59723.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,552.53,578.0,613.0,613.0,744.5,822.0,931.35,961.97,1019.0,1134.0,1185.0,1160.0,1278.18,1365.0,1235.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,384355.79,440700.0,323682.0,512808.0,563522.0,532829.0,620826.0,641009.0,678690.0,658393.0,778493.0,938902.0,814514.0,714593.0,903568.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 m.t.,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 US$,232.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,2.51,5.0,4.0,10.0,8.5,12.0,14.12,12.03,12.0,15.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,1681.07,3400.0,2305.0,6634.0,6756.0,7994.0,9592.0,9106.0,8961.0,9766.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,2.0
792,Turkey,woodpulp,27,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,688.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,34.18,18.0,16.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11935.0,22178.0,14642.0,10884.0,5700.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 m.t.,0.03,0.6,1.0,0.8,2.29,1.5,30.75,38.39,18.8,21.0,17.0,12.0,43.0,67.0,62.0
792,Turkey,woodpulp,27,EXPORTS,1000 US$,58.45,720.0,956.0,986.0,2411.0,1732.0,21629.0,26995.0,14112.0,14922.0,12858.0,11300.0,37064.0,46359.0,59035.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,550.01,573.0,609.0,603.0,736.0,810.0,917.23,949.93,1007.0,1119.0,1166.0,1134.0,1244.0,1347.0,1219.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,382674.72,437300.0,321377.0,506174.0,556766.0,524835.0,611234.0,631903.0,669729.0,648627.0,766558.0,916724.0,799872.0,703709.0,897868.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 m.t.,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.14,0.01,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 US$,0.0,10.0,14.0,6.0,15.0,4.0,7.0,12.0,3.0,18.0,10.0,40.0,15.0,13.0,31.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,10.46,4.0,2.0,4.7,9.69,7.5,3.4,2.79,3.7,3.0,21.0,30.0,31.44,37.0,35.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,10521.2,4455.0,2512.0,5223.1,9808.0,6526.0,4496.0,4151.0,4300.0,3198.0,14788.0,24657.0,19921.0,19001.0,20288.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 US$,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,0.14,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,86.95,0.0,0.0,0.1,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 m.t.,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 US$,0.0,10.0,14.0,6.0,15.0,2.0,7.0,12.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,10.31,4.0,2.0,4.7,9.69,7.4,3.4,2.79,3.7,3.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,10434.25,4455.0,2512.0,5223.0,9808.0,6462.0,4496.0,4151.0,4300.0,3198.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 m.t.,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.0,0.01,0.0
792,Turkey,woodpulp,27,EXPORTS,1000 US$,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,8.8,0.0,3.0,9.0,7.0,33.0,25.0
792,Turkey,woodpulp,27,IMPORTS,1000 m.t.,0.0,8.0,2.0,0.8,0.5,0.6,0.47,0.62,0.7,0.6,0.1,0.26,0.75,2.0,5.0
792,Turkey,woodpulp,27,IMPORTS,1000 US$,0.0,6147.0,979.0,1388.0,756.0,747.0,609.0,829.0,798.0,764.0,465.0,1230.0,764.0,1322.0,7782.0
792,Turkey,woodpulp,27,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,other pulp,7,EXPORTS,1000 m.t.,0.0,0.05,0.63,1.0,0.32,0.36,0.43,0.31,0.12,0.04,0.02,0.03,0.07,0.11,0.6
792,Turkey,other pulp,7,EXPORTS,1000 US$,10.0,64.0,469.0,695.0,209.0,168.0,228.0,164.0,52.6,12.0,3.0,40.0,46.0,237.0,378.0
792,Turkey,other pulp,7,IMPORTS,1000 m.t.,0.5,0.3,2.02,3.01,3.7,5.09,4.55,2.33,3.2,2.5,3.05,5.54,5.2,2.5,4.09
792,Turkey,other pulp,7,IMPORTS,1000 US$,654.0,890.0,2934.0,2262.0,3379.0,4450.0,4046.0,2716.0,3276.0,2236.0,2686.0,3828.0,4244.0,3390.0,6024.0
792,Turkey,other pulp,7,PRODUCTION,1000 m.t.,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
792,Turkey,non-wood pulp,5,EXPORTS,1000 m.t.,0.0,0.02,0.03,0.3,0.3,0.3,0.4,0.29,0.1,0.03,0.0,0.02,0.05,0.07,0.2
792,Turkey,non-wood pulp,5,EXPORTS,1000 US$,10.0,24.0,22.0,165.0,190.0,155.0,194.0,138.0,48.0,11.0,0.0,37.0,37.0,170.0,133.0
792,Turkey,non-wood pulp,5,IMPORTS,1000 m.t.,0.46,0.3,2.0,3.0,0.2,0.1,1.71,1.7,2.9,2.0,3.0,5.0,5.0,2.0,4.0
792,Turkey,non-wood pulp,5,IMPORTS,1000 US$,613.4,890.0,2910.0,2255.0,468.0,242.0,1935.0,2080.0,2974.0,1828.0,2297.0,3554.0,4060.0,3012.0,5647.0
792,Turkey,non-wood pulp,5,PRODUCTION,1000 m.t.,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
792,Turkey,recovered fibre pulp,12,EXPORTS,1000 m.t.,0.0,0.03,0.6,0.7,0.03,0.06,0.02,0.02,0.02,0.01,0.02,0.0,0.01,0.04,0.4
792,Turkey,recovered fibre pulp,12,EXPORTS,1000 US$,0.0,40.0,447.0,530.0,19.0,13.0,34.0,26.0,4.59,1.0,3.0,3.0,9.0,67.0,245.0
792,Turkey,recovered fibre pulp,12,IMPORTS,1000 m.t.,0.03,0.0,0.02,0.01,3.5,5.0,2.84,0.62,0.3,0.5,0.05,0.54,0.2,0.5,0.1
792,Turkey,recovered fibre pulp,12,IMPORTS,1000 US$,40.59,0.0,24.0,7.0,2911.0,4208.0,2111.0,636.0,302.0,408.0,389.0,274.0,184.0,378.0,377.0
792,Turkey,recovered fibre pulp,12,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,9.0,35.0,33.0,74.0,120.0,40.0,39.54,43.32,60.0,46.0,40.0,72.0,91.34,44.0,106.53
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,1156.0,6591.0,4676.0,13158.0,25037.0,6470.0,6757.0,7603.0,9912.0,8841.0,8871.0,20569.0,19719.0,7470.0,18086.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,29.0,85.0,82.0,116.0,72.0,52.0,80.06,183.83,301.0,451.0,753.0,753.0,1226.34,1543.0,2219.37
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,4630.0,15334.0,11526.0,17277.0,16100.0,8991.0,13198.0,33277.0,47526.0,73192.0,145594.0,145594.0,144683.16,188503.0,271133.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,1826.0,1923.0,2033.0,1423.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534.0,1534.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,195.76,269.04,228.0,274.52,310.81,362.41,369.9,329.7,475.7,733.9,835.0,959.81,882.0,816.0,736.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,167921.0,227184.54,183818.0,234154.13,313632.36,376232.0,433661.0,316239.9,351104.4,637401.0,710408.0,795786.0,798759.0,678132.0,765917.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,2495.0,2213.0,2165.0,2700.0,2613.86,2711.32,2659.15,2696.74,2468.9,2638.3,2672.0,2674.94,2417.0,2505.0,2368.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,1983623.0,2082093.0,1727582.0,2266366.19,2500365.94,2316456.0,2268616.0,2279821.0,1848203.0,2223178.0,2345113.0,2274022.0,2141055.0,1983591.0,2156851.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2039.0,2050.0,2156.0,2348.0,2659.0,2784.0,2850.0,2900.0,2920.01,2950.01,2930.01,2799.99,2799.96,2799.96,2799.96
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,34.33,9.03,21.0,16.55,17.85,25.58,20.59,19.92,17.1,30.9,29.0,34.49,55.0,36.0,34.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,40670.62,11526.54,20462.0,19171.12,21422.14,27792.0,22953.0,22802.0,19698.0,28907.0,25426.0,31144.0,53601.0,33673.0,37583.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,1201.65,1166.0,1091.0,1361.93,1266.49,1328.46,1370.06,1301.34,1239.7,1191.0,1152.0,1022.39,1016.0,929.0,766.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,857415.46,1112364.0,899733.0,1143543.09,1190469.93,1140763.0,1184141.0,1124679.0,975727.0,1102907.0,1063195.0,900344.0,855088.0,706270.0,675694.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,331.0,289.0,273.0,241.0,294.0,331.0,337.0,342.91,345.27,348.82,346.46,331.08,331.08,331.08,331.08
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,0.22,1.04,1.0,0.6,0.58,2.4,2.78,1.08,1.3,0.9,1.0,2.15,2.0,1.0,1.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,185.16,708.54,560.0,503.18,504.0,1763.0,1908.0,791.0,666.0,510.0,670.0,1445.0,1725.0,813.0,799.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,605.65,536.0,469.0,510.96,486.91,456.77,435.42,391.64,348.0,263.0,225.0,224.48,140.0,125.0,125.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,348318.98,395413.0,294970.0,299435.93,336595.07,294786.0,276277.0,243789.0,172708.0,131627.0,112523.0,112267.0,77900.0,51502.0,52000.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,34.11,8.0,20.0,15.94,17.27,23.18,17.8,18.83,15.8,30.0,28.0,32.33,53.0,35.0,33.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,40485.46,10818.0,19902.0,18667.93,20918.14,26029.0,21045.0,22011.0,19032.0,28397.0,24756.0,29699.0,51876.0,32860.0,36784.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,596.0,630.0,622.0,850.97,779.57,871.7,934.63,909.7,891.7,928.0,927.0,797.9,876.0,804.0,641.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,509096.47,716951.0,604763.0,844107.15,853874.85,845977.0,907864.0,880890.0,803019.0,971280.0,950672.0,788077.0,777188.0,654768.0,623694.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,331.0,289.0,273.0,241.0,294.0,331.0,337.0,342.91,345.27,348.82,346.46,331.08,331.08,331.08,331.08
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,0.48,1.0,2.0,3.06,3.15,3.14,2.36,4.48,2.8,6.0,8.0,7.36,8.0,4.0,3.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,425.87,709.0,2058.0,2605.21,2586.12,2128.0,1892.0,3120.0,1562.0,3513.0,3673.0,3383.0,3599.0,2018.0,2265.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,38.6,70.0,68.0,87.35,81.58,97.9,95.98,75.18,66.7,76.0,80.0,79.99,64.0,60.0,54.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,24604.58,63989.0,58258.0,68783.13,70350.4,78237.0,74947.0,61141.0,45751.0,48885.0,52085.0,52082.0,46200.0,39600.0,38383.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,15.0,5.0,6.0,8.0,11.0,11.0,12.0,12.21,12.29,12.41,12.33,11.78,11.78,11.78,11.78
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,31.38,4.0,15.0,9.68,9.66,16.8,11.34,10.32,9.0,16.0,15.0,18.75,38.0,28.0,27.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,37298.94,5460.0,13895.0,11240.55,11353.57,18131.0,13286.0,12118.0,10498.0,14968.0,15315.0,19150.0,37273.0,25359.0,28643.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,265.42,250.0,254.0,402.45,335.41,406.4,441.9,424.12,453.0,468.0,425.0,314.23,442.0,459.0,365.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,220944.42,309650.0,251987.0,408666.61,393093.91,424502.0,459050.0,436032.0,461098.0,631921.0,568945.0,420667.0,420527.0,395929.0,396309.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,305.0,277.0,263.0,231.0,281.0,315.0,320.0,325.61,327.85,331.22,328.98,314.38,314.38,314.38,314.38
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,2.24,3.0,3.0,3.19,4.45,3.24,4.09,4.02,4.0,8.0,5.0,6.21,7.0,3.0,3.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,2760.64,4649.0,3949.0,4822.16,6978.45,5770.0,5867.0,6773.0,6972.0,9916.0,5768.0,7166.0,11004.0,5483.0,5876.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,291.96,310.0,300.0,361.16,362.56,367.4,396.74,410.39,372.0,384.0,422.0,403.67,370.0,285.0,222.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,263547.47,343312.0,294518.0,366657.4,390430.53,343238.0,373867.0,383717.0,296170.0,290474.0,329642.0,315328.0,310461.0,219239.0,189002.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,11.0,7.0,4.0,2.0,2.0,5.0,5.0,5.08,5.12,5.18,5.14,4.92,4.92,4.92,4.92
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,161.42,260.0,207.0,257.97,292.95,336.83,349.31,309.78,458.6,703.0,806.0,925.31,827.0,780.0,702.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,127250.37,215658.0,163356.0,214983.01,292210.21,348440.0,410708.0,293437.9,331406.4,608494.0,684982.0,764642.0,745158.0,644459.0,728334.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,1293.34,1047.0,1074.0,1338.06,1347.37,1382.85,1289.08,1395.4,1229.2,1447.3,1520.0,1652.54,1401.0,1576.0,1602.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,1126207.53,969729.0,827849.0,1122823.09,1309896.01,1175693.0,1084475.0,1155142.0,872476.0,1120271.0,1281918.0,1373678.0,1285967.0,1277321.0,1481157.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,1708.0,1761.0,1883.0,2107.0,2365.0,2453.0,2513.0,2557.08,2574.73,2601.18,2583.54,2468.9,2468.88,2468.88,2468.88
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,45.96,66.0,60.0,60.38,95.4,152.4,174.35,157.34,167.0,266.0,315.0,363.64,296.0,269.0,311.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,56475.29,82791.0,62695.0,73001.0,116862.8,174236.0,213604.0,194963.0,190046.0,264789.0,314138.0,362646.0,317977.0,267239.0,320433.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,15.68,8.0,9.0,12.24,10.31,7.1,5.43,11.48,7.7,4.3,3.0,3.29,2.0,4.0,4.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,17645.35,14337.0,13781.0,19425.31,18921.19,13292.0,12140.0,18065.0,10667.0,5953.0,5020.0,5507.0,3682.0,6151.0,8285.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,28.0,27.0,20.0,39.0,63.0,73.0,75.0,226.31,227.88,230.22,228.66,418.51,418.51,418.51,418.51
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,113.22,193.0,145.0,195.28,195.62,182.98,172.7,150.19,290.1,432.0,486.0,554.47,525.0,506.0,388.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,62738.91,131134.0,94904.0,134246.18,169455.95,168366.0,190491.0,91204.9,137664.4,335765.0,361931.0,389164.0,408985.0,361325.0,385777.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,1052.05,1011.0,1038.0,1289.45,1298.06,1336.85,1241.82,1335.67,1199.5,1389.0,1464.0,1594.86,1353.0,1523.0,1576.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,600913.23,881442.0,740545.0,1018393.36,1205003.57,1071990.0,973489.0,1032822.0,836359.0,1010962.0,1169018.0,1257470.0,1102260.0,1163432.0,1444241.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,1608.0,1668.0,1806.0,1984.0,2260.0,2379.0,2437.0,2329.75,2345.82,2369.92,2353.85,2049.4,2049.39,2049.39,2049.39
792,Turkey,case materials,2,EXPORTS,1000 m.t.,58.29,96.0,73.0,91.39,105.61,83.3,69.5,101.7,225.3,274.0,326.0,397.88,332.0,322.0,198.0
792,Turkey,case materials,2,EXPORTS,1000 US$,27177.15,46044.0,26079.0,40550.0,54184.22,40114.0,35870.0,47688.9,93114.4,107219.0,156632.0,191169.0,132287.0,121899.0,132452.0
792,Turkey,case materials,2,IMPORTS,1000 m.t.,562.22,563.0,580.0,726.57,714.79,749.5,729.7,707.3,607.0,618.0,608.0,723.8,484.0,568.0,559.0
792,Turkey,case materials,2,IMPORTS,1000 US$,231769.75,354805.0,272316.0,434343.22,506233.85,443638.0,495377.0,485005.0,379640.0,346652.0,381863.0,454593.0,308484.0,330709.0,416125.0
792,Turkey,case materials,2,PRODUCTION,1000 m.t.,804.0,864.0,941.0,1011.0,1172.0,1151.0,1202.0,1073.08,1080.49,1091.58,1084.18,943.96,943.96,943.96,943.96
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,42.59,71.0,55.0,74.59,60.32,71.43,83.43,37.45,59.7,139.0,135.0,128.13,153.0,148.0,155.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,23771.8,57819.0,52334.0,65392.0,82143.92,102564.0,132836.0,29077.0,36554.0,209441.0,179932.0,170778.0,244116.0,212183.0,220465.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,329.36,317.0,328.0,381.11,423.53,450.4,440.18,540.8,503.0,572.0,636.0,644.33,667.0,694.0,710.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,261741.17,378973.0,345496.0,411966.53,502860.35,488246.0,393360.0,458219.0,379887.0,492014.0,584171.0,591829.0,597405.0,603688.0,731863.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,190.0,253.0,264.0,256.0,321.0,378.0,380.0,386.66,389.33,393.33,390.67,340.14,340.14,340.14,340.14
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,10.08,22.0,14.0,25.02,24.12,24.04,15.54,7.43,2.5,16.0,20.0,18.36,20.0,20.0,18.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,10891.06,25217.0,15221.0,25567.0,29604.98,23173.0,16863.0,11252.0,5812.0,16618.0,21805.0,20023.0,22036.0,19734.0,22223.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,127.88,109.0,106.0,152.52,139.01,112.72,42.23,43.4,50.6,169.0,192.0,202.47,183.0,243.0,273.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,92750.45,128637.0,106256.0,153083.52,179005.51,122674.0,63346.0,63395.0,56253.0,156502.0,186989.0,197191.0,184559.0,217530.0,273454.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,509.0,442.0,497.0,487.0,517.0,597.0,600.0,610.52,614.74,621.05,616.84,537.05,537.05,537.05,537.05
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,2.24,4.0,3.0,4.26,5.54,4.2,4.21,3.59,2.6,3.0,5.0,10.09,20.0,16.0,17.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,898.89,2054.0,1270.0,2737.18,3522.82,2515.0,4922.0,3187.0,2184.0,2487.0,3562.0,7194.0,10546.0,7509.0,10637.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,32.57,22.0,24.0,29.23,20.71,24.23,29.7,44.16,38.9,30.0,28.0,24.25,19.0,18.0,34.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,14651.83,19027.0,16477.0,19000.08,16903.84,17432.0,21406.0,26203.0,20579.0,15794.0,15995.0,13857.0,11812.0,11505.0,22799.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,105.0,109.0,104.0,230.0,250.0,253.0,255.0,259.47,261.25,263.94,262.15,228.24,228.24,228.24,228.24
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,2.24,1.0,2.0,2.3,1.92,1.45,2.25,2.24,1.5,5.0,5.0,7.19,6.0,5.0,3.0
792,Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,8036.15,1733.0,5757.0,7735.82,5891.45,5838.0,6613.0,7270.0,3696.0,7940.0,8913.0,12832.0,18196.0,15895.0,22124.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,225.61,28.0,27.0,36.37,38.99,38.9,41.82,48.24,22.0,54.0,53.0,54.38,46.0,49.0,22.0
792,Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,507648.95,73950.0,73523.0,85004.41,85971.24,90411.0,98846.0,104255.0,25450.0,103356.0,107880.0,110701.0,180025.0,107738.0,28631.0
792,Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,72.0,66.0,57.0,84.0,42.0,1.0,1.0,1.01,1.02,1.04,1.03,0.98,0.98,0.98,0.98
792,Turkey,secondary processed wooden products,17,EXPORTS,1000 US$,635712.0,672048.0,682774.0,829948.0,958453.0,1216797.0,1454947.2,1423153.77,1456801.0,1625293.0,1683746.0,1577824.0,1808501.0,1691070.0,2620802.0
792,Turkey,secondary processed wooden products,17,IMPORTS,1000 US$,359839.0,397979.0,274570.0,327459.0,414397.0,375525.0,467103.83,361788.35,423592.03,456230.0,479323.0,261318.0,182973.0,155522.0,391208.0
792,Turkey,sawnwood,16,EXPORTS,1000 US$,11343.0,15663.0,22337.0,21511.0,12797.0,20739.0,14294.93,14662.47,14642.0,8237.0,9927.0,8358.0,12488.0,10660.0,16753.0
