country_id,product,product_code,flow,unit,year,value
Spain,engineered wood products,4,IMPORTS,1000 m3,2019,2118.32
Spain,engineered wood products,4,PRODUCTION,1000 m3,2019,8250.7
Spain,non-wood pulp,5,EXPORTS,1000 US$,2019,47252.73
Spain,non-wood pulp,5,EXPORTS,1000 m.t.,2019,17.66
Spain,non-wood pulp,5,IMPORTS,1000 US$,2019,13843.31
Spain,non-wood pulp,5,IMPORTS,1000 m.t.,2019,8.17
Spain,other manufactured wood products,6,EXPORTS,1000 US$,2019,82677.65
Spain,other manufactured wood products,6,IMPORTS,1000 US$,2019,133351.68
Spain,other pulp,7,EXPORTS,1000 US$,2019,47425.69
Spain,other pulp,7,EXPORTS,1000 m.t.,2019,17.73
Spain,other pulp,7,IMPORTS,1000 US$,2019,14466.03
Spain,other pulp,7,IMPORTS,1000 m.t.,2019,9.12
Spain,other pulp,7,PRODUCTION,1000 m.t.,2019,4482.3
Spain,"paper,print and packaging",8,EXPORTS,1000 US$,2019,11969072.03
Spain,"paper,print and packaging",8,EXPORTS,1000 m.t.,2019,9961.28
Spain,"paper,print and packaging",8,IMPORTS,1000 US$,2019,12412261.57
Spain,"paper,print and packaging",8,IMPORTS,1000 m.t.,2019,11974.28
Spain,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2019,25376.29
Spain,prefabricated buildings of wood,10,EXPORTS,1000 US$,2019,11573.87
Spain,prefabricated buildings of wood,10,IMPORTS,1000 US$,2019,4879.07
Spain,pulpwood,11,EXPORTS,1000 US$,2019,474370.29
Spain,pulpwood,11,EXPORTS,1000 m.t.,2019,932.99
Spain,pulpwood,11,IMPORTS,1000 US$,2019,689490.47
Spain,pulpwood,11,IMPORTS,1000 m.t.,2019,1053.86
Spain,pulpwood,11,PRODUCTION,1000 m.t.,2019,1516.2
Spain,pulpwood,11,REMOVALS,1000 m3,2019,19563.870000000003
Spain,recovered fibre pulp,12,EXPORTS,1000 US$,2019,172.95
Spain,recovered fibre pulp,12,EXPORTS,1000 m.t.,2019,0.07
Spain,recovered fibre pulp,12,IMPORTS,1000 US$,2019,622.72
Spain,recovered fibre pulp,12,IMPORTS,1000 m.t.,2019,0.95
Spain,recovered fibre pulp,12,PRODUCTION,1000 m.t.,2019,4482.3
Spain,recovered post-consumer wood,13,PRODUCTION,1000 m.t.,2019,320.0
Spain,roundwood,14,EXPORTS,1000 US$,2019,750849.75
Spain,roundwood,14,EXPORTS,1000 m3,2019,11427.85
Spain,roundwood,14,IMPORTS,1000 US$,2019,392172.04
Spain,roundwood,14,IMPORTS,1000 m3,2019,3841.64
Spain,roundwood,14,REMOVALS,1000 m3,2019,65282.46
Spain,sawlogs and veneer logs,15,REMOVALS,1000 m3,2019,10812.81
Spain,sawnwood,16,EXPORTS,1000 US$,2019,335530.84
Spain,sawnwood,16,EXPORTS,1000 m3,2019,722.3199999999999
Spain,sawnwood,16,IMPORTS,1000 US$,2019,976586.4299999999
Spain,sawnwood,16,IMPORTS,1000 m3,2019,3230.68
Spain,sawnwood,16,PRODUCTION,1000 m3,2019,5954.7300000000005
Spain,secondary processed wooden products,17,EXPORTS,1000 US$,2019,1481729.64
Spain,secondary processed wooden products,17,IMPORTS,1000 US$,2019,1598044.79
Spain,veneer sheets,19,EXPORTS,1000 US$,2019,195015.8
Spain,veneer sheets,19,EXPORTS,1000 m3,2019,85.75999999999999
Spain,veneer sheets,19,IMPORTS,1000 US$,2019,327569.97
Spain,veneer sheets,19,IMPORTS,1000 m3,2019,317.99
Spain,veneer sheets,19,PRODUCTION,1000 m3,2019,185.22
Spain,wood charcoal,20,EXPORTS,1000 US$,2019,14908.07
Spain,wood charcoal,20,EXPORTS,1000 m.t.,2019,41.8
Spain,wood charcoal,20,IMPORTS,1000 US$,2019,21733.71
Spain,wood charcoal,20,IMPORTS,1000 m.t.,2019,49.53
Spain,wood charcoal,20,PRODUCTION,1000 m.t.,2019,60.25
Spain,wood fuel,21,EXPORTS,1000 US$,2019,35013.72
Spain,wood fuel,21,EXPORTS,1000 m3,2019,538.98
Spain,wood fuel,21,IMPORTS,1000 US$,2019,11962.02
Spain,wood fuel,21,IMPORTS,1000 m3,2019,233.37
Spain,wood fuel,21,REMOVALS,1000 m3,2019,3230.84
Spain,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,2019,95214.33
Spain,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,2019,559.37
Spain,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,2019,77652.37
Spain,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,2019,423.98
Spain,wood pellets and other wood agglomerates,22,PRODUCTION,1000 m.t.,2019,1482.36
Spain,"wood residue, chips and particles",23,EXPORTS,1000 US$,2019,52715.55
Spain,"wood residue, chips and particles",23,EXPORTS,1000 m3,2019,803.12
Spain,"wood residue, chips and particles",23,IMPORTS,1000 US$,2019,27413.35
Spain,"wood residue, chips and particles",23,IMPORTS,1000 m3,2019,577.5
Spain,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2019,6838.63
Spain,wood-based panels,24,EXPORTS,1000 US$,2019,1709813.71
Spain,wood-based panels,24,EXPORTS,1000 m3,2019,3924.88
Spain,wood-based panels,24,IMPORTS,1000 US$,2019,963232.87
Spain,wood-based panels,24,IMPORTS,1000 m3,2019,2257.08
Spain,wood-based panels,24,PRODUCTION,1000 m3,2019,8280.880000000001
Spain,wooden furniture,25,EXPORTS,1000 US$,2019,976833.14
Spain,wooden furniture,25,IMPORTS,1000 US$,2019,1042722.19
Spain,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2019,194967.67
Spain,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2019,138008.03
Spain,woodpulp,27,EXPORTS,1000 US$,2019,1357329.91
Spain,woodpulp,27,EXPORTS,1000 m.t.,2019,2688.24
Spain,woodpulp,27,IMPORTS,1000 US$,2019,1995443.47
Spain,woodpulp,27,IMPORTS,1000 m.t.,2019,3063.16
Spain,woodpulp,27,PRODUCTION,1000 m.t.,2019,3922.73
Sweden,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2019,7315.31
Sweden,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2019,20487.94
Sweden,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2019,333074.5
Sweden,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2019,363434.93
Sweden,case materials,2,EXPORTS,1000 US$,2019,1192991.4
Sweden,case materials,2,EXPORTS,1000 m.t.,2019,2008.68
Sweden,case materials,2,IMPORTS,1000 US$,2019,158257.04
Sweden,case materials,2,IMPORTS,1000 m.t.,2019,291.41
Sweden,case materials,2,PRODUCTION,1000 m.t.,2019,2111.0
Sweden,domestic/decorative products,3,EXPORTS,1000 US$,2019,29013.01
Sweden,domestic/decorative products,3,IMPORTS,1000 US$,2019,50523.67
Sweden,engineered wood products,4,EXPORTS,1000 US$,2019,222246.6
Sweden,engineered wood products,4,EXPORTS,1000 m3,2019,309.54
Sweden,engineered wood products,4,IMPORTS,1000 US$,2019,956937.8099999999
Sweden,engineered wood products,4,IMPORTS,1000 m3,2019,2313.86
Sweden,engineered wood products,4,PRODUCTION,1000 m3,2019,1326.0
Sweden,non-wood pulp,5,EXPORTS,1000 US$,2019,99.49
Sweden,non-wood pulp,5,EXPORTS,1000 m.t.,2019,0.06
Sweden,non-wood pulp,5,IMPORTS,1000 US$,2019,24451.63
Sweden,non-wood pulp,5,IMPORTS,1000 m.t.,2019,13.32
Sweden,other manufactured wood products,6,EXPORTS,1000 US$,2019,64212.15
Sweden,other manufactured wood products,6,IMPORTS,1000 US$,2019,66026.58
Sweden,other pulp,7,EXPORTS,1000 US$,2019,153.3
Sweden,other pulp,7,EXPORTS,1000 m.t.,2019,0.21
Sweden,other pulp,7,IMPORTS,1000 US$,2019,25945.37
Sweden,other pulp,7,IMPORTS,1000 m.t.,2019,16.55
Sweden,other pulp,7,PRODUCTION,1000 m.t.,2019,250.0
Sweden,"paper,print and packaging",8,EXPORTS,1000 US$,2019,30928695.950000003
Sweden,"paper,print and packaging",8,EXPORTS,1000 m.t.,2019,34521.25
Sweden,"paper,print and packaging",8,IMPORTS,1000 US$,2019,4697719.64
Sweden,"paper,print and packaging",8,IMPORTS,1000 m.t.,2019,3507.0299999999997
Sweden,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2019,36177.99
Sweden,prefabricated buildings of wood,10,EXPORTS,1000 US$,2019,123888.83
Sweden,prefabricated buildings of wood,10,IMPORTS,1000 US$,2019,75520.55
Sweden,pulpwood,11,EXPORTS,1000 US$,2019,2676568.65
Sweden,pulpwood,11,EXPORTS,1000 m.t.,2019,4242.06
Sweden,pulpwood,11,IMPORTS,1000 US$,2019,311756.69
Sweden,pulpwood,11,IMPORTS,1000 m.t.,2019,558.78
Sweden,pulpwood,11,PRODUCTION,1000 m.t.,2019,12078.0
Sweden,pulpwood,11,REMOVALS,1000 m3,2019,62600.0
Sweden,recovered fibre pulp,12,EXPORTS,1000 US$,2019,53.81
Sweden,recovered fibre pulp,12,EXPORTS,1000 m.t.,2019,0.15
Sweden,recovered fibre pulp,12,IMPORTS,1000 US$,2019,1493.74
Sweden,recovered fibre pulp,12,IMPORTS,1000 m.t.,2019,3.23
Sweden,recovered fibre pulp,12,PRODUCTION,1000 m.t.,2019,250.0
Sweden,recovered post-consumer wood,13,EXPORTS,1000 US$,2019,8877.99
Sweden,recovered post-consumer wood,13,EXPORTS,1000 m.t.,2019,112.26
Sweden,recovered post-consumer wood,13,IMPORTS,1000 US$,2019,18845.85
Sweden,recovered post-consumer wood,13,IMPORTS,1000 m.t.,2019,985.82
Sweden,recovered post-consumer wood,13,PRODUCTION,1000 m.t.,2019,2400.0
Sweden,roundwood,14,EXPORTS,1000 US$,2019,525257.34
Sweden,roundwood,14,EXPORTS,1000 m3,2019,4375.79
Sweden,roundwood,14,IMPORTS,1000 US$,2019,3341505.29
Sweden,roundwood,14,IMPORTS,1000 m3,2019,47040.85
Sweden,roundwood,14,REMOVALS,1000 m3,2019,293950.0
Sweden,sawlogs and veneer logs,15,REMOVALS,1000 m3,2019,74800.0
Sweden,sawnwood,16,EXPORTS,1000 US$,2019,9180220.379999999
Sweden,sawnwood,16,EXPORTS,1000 m3,2019,37724.26
Sweden,sawnwood,16,IMPORTS,1000 US$,2019,583822.91
Sweden,sawnwood,16,IMPORTS,1000 m3,2019,1572.66
Sweden,sawnwood,16,PRODUCTION,1000 m3,2019,37460.0
Sweden,secondary processed wooden products,17,EXPORTS,1000 US$,2019,1781639.54
Sweden,secondary processed wooden products,17,IMPORTS,1000 US$,2019,1872486.65
Sweden,veneer sheets,19,EXPORTS,1000 US$,2019,42087.729999999996
Sweden,veneer sheets,19,EXPORTS,1000 m3,2019,88.17999999999999
Sweden,veneer sheets,19,IMPORTS,1000 US$,2019,51322.77
Sweden,veneer sheets,19,IMPORTS,1000 m3,2019,26.42
Sweden,veneer sheets,19,PRODUCTION,1000 m3,2019,119.99
Sweden,wood charcoal,20,EXPORTS,1000 US$,2019,1179.3
Sweden,wood charcoal,20,EXPORTS,1000 m.t.,2019,1.3
Sweden,wood charcoal,20,IMPORTS,1000 US$,2019,20741.05
Sweden,wood charcoal,20,IMPORTS,1000 m.t.,2019,36.0
Sweden,wood charcoal,20,PRODUCTION,1000 m.t.,2019,1.0
Sweden,wood fuel,21,EXPORTS,1000 US$,2019,5854.65
Sweden,wood fuel,21,EXPORTS,1000 m3,2019,51.81
Sweden,wood fuel,21,IMPORTS,1000 US$,2019,12076.62
Sweden,wood fuel,21,IMPORTS,1000 m3,2019,157.7
Sweden,wood fuel,21,REMOVALS,1000 m3,2019,10800.0
Sweden,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,2019,64601.54
Sweden,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,2019,335.33
Sweden,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,2019,154536.1
Sweden,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,2019,967.7
Sweden,wood pellets and other wood agglomerates,22,PRODUCTION,1000 m.t.,2019,3406.0
Sweden,"wood residue, chips and particles",23,EXPORTS,1000 US$,2019,39274.48
Sweden,"wood residue, chips and particles",23,EXPORTS,1000 m3,2019,413.55
Sweden,"wood residue, chips and particles",23,IMPORTS,1000 US$,2019,247960.14
Sweden,"wood residue, chips and particles",23,IMPORTS,1000 m3,2019,4638.2
Sweden,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2019,41630.0
Sweden,wood-based panels,24,EXPORTS,1000 US$,2019,242089.74
Sweden,wood-based panels,24,EXPORTS,1000 m3,2019,351.94
Sweden,wood-based panels,24,IMPORTS,1000 US$,2019,977244.26
Sweden,wood-based panels,24,IMPORTS,1000 m3,2019,2318.42
Sweden,wood-based panels,24,PRODUCTION,1000 m3,2019,1386.0
Sweden,wooden furniture,25,EXPORTS,1000 US$,2019,1077020.96
Sweden,wooden furniture,25,IMPORTS,1000 US$,2019,1157455.83
Sweden,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2019,76227.78
Sweden,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2019,97477.29
Sweden,woodpulp,27,EXPORTS,1000 US$,2019,7039795.28
Sweden,woodpulp,27,EXPORTS,1000 m.t.,2019,11195.66
Sweden,woodpulp,27,IMPORTS,1000 US$,2019,693519.7000000001
Sweden,woodpulp,27,IMPORTS,1000 m.t.,2019,1200.73
Sweden,woodpulp,27,PRODUCTION,1000 m.t.,2019,28845.13
Switzerland,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2019,2012.47
Switzerland,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2019,10666.13
Switzerland,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2019,59770.57
Switzerland,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2019,749144.69
Switzerland,case materials,2,EXPORTS,1000 US$,2019,126987.32
Switzerland,case materials,2,EXPORTS,1000 m.t.,2019,319.06
Switzerland,case materials,2,IMPORTS,1000 US$,2019,95995.17
Switzerland,case materials,2,IMPORTS,1000 m.t.,2019,166.28
Switzerland,case materials,2,PRODUCTION,1000 m.t.,2019,360.98
Switzerland,domestic/decorative products,3,EXPORTS,1000 US$,2019,41557.65
Switzerland,domestic/decorative products,3,IMPORTS,1000 US$,2019,106862.54
Switzerland,engineered wood products,4,EXPORTS,1000 US$,2019,543669.23
Switzerland,engineered wood products,4,EXPORTS,1000 m3,2019,1005.35
Switzerland,engineered wood products,4,IMPORTS,1000 US$,2019,783457.37
Switzerland,engineered wood products,4,IMPORTS,1000 m3,2019,1243.98
Switzerland,engineered wood products,4,PRODUCTION,1000 m3,2019,1161.65
Switzerland,non-wood pulp,5,EXPORTS,1000 US$,2019,4226.2
Switzerland,non-wood pulp,5,EXPORTS,1000 m.t.,2019,3.53
Switzerland,non-wood pulp,5,IMPORTS,1000 US$,2019,4528.07
Switzerland,non-wood pulp,5,IMPORTS,1000 m.t.,2019,2.67
Switzerland,other manufactured wood products,6,EXPORTS,1000 US$,2019,18615.41
Switzerland,other manufactured wood products,6,IMPORTS,1000 US$,2019,118333.66
Switzerland,other pulp,7,EXPORTS,1000 US$,2019,8049.9
Switzerland,other pulp,7,EXPORTS,1000 m.t.,2019,10.28
Switzerland,other pulp,7,IMPORTS,1000 US$,2019,8553.02
Switzerland,other pulp,7,IMPORTS,1000 m.t.,2019,8.88
Switzerland,other pulp,7,PRODUCTION,1000 m.t.,2019,756.77
Switzerland,"paper,print and packaging",8,EXPORTS,1000 US$,2019,3640470.79
Switzerland,"paper,print and packaging",8,EXPORTS,1000 m.t.,2019,3035.64
Switzerland,"paper,print and packaging",8,IMPORTS,1000 US$,2019,6563392.91
Switzerland,"paper,print and packaging",8,IMPORTS,1000 m.t.,2019,2727.32
Switzerland,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2019,5001.7
Switzerland,prefabricated buildings of wood,10,EXPORTS,1000 US$,2019,18816.66
Switzerland,prefabricated buildings of wood,10,IMPORTS,1000 US$,2019,75870.39
Switzerland,pulpwood,11,EXPORTS,1000 US$,2019,100.62
Switzerland,pulpwood,11,EXPORTS,1000 m.t.,2019,0.04
Switzerland,pulpwood,11,IMPORTS,1000 US$,2019,70436.7
Switzerland,pulpwood,11,IMPORTS,1000 m.t.,2019,96.05
Switzerland,pulpwood,11,PRODUCTION,1000 m.t.,2019,91.49
Switzerland,pulpwood,11,REMOVALS,1000 m3,2019,911.66
Switzerland,recovered fibre pulp,12,EXPORTS,1000 US$,2019,3823.7
Switzerland,recovered fibre pulp,12,EXPORTS,1000 m.t.,2019,6.75
Switzerland,recovered fibre pulp,12,IMPORTS,1000 US$,2019,4024.95
Switzerland,recovered fibre pulp,12,IMPORTS,1000 m.t.,2019,6.2
Switzerland,recovered fibre pulp,12,PRODUCTION,1000 m.t.,2019,756.77
Switzerland,recovered post-consumer wood,13,EXPORTS,1000 US$,2019,3580.97
Switzerland,recovered post-consumer wood,13,EXPORTS,1000 m.t.,2019,332.98
Switzerland,recovered post-consumer wood,13,IMPORTS,1000 US$,2019,87.75
Switzerland,recovered post-consumer wood,13,IMPORTS,1000 m.t.,2019,1.23
Switzerland,recovered post-consumer wood,13,PRODUCTION,1000 m.t.,2019,501.4
Switzerland,roundwood,14,EXPORTS,1000 US$,2019,265683.04
Switzerland,roundwood,14,EXPORTS,1000 m3,2019,2869.36
Switzerland,roundwood,14,IMPORTS,1000 US$,2019,91707.26
Switzerland,roundwood,14,IMPORTS,1000 m3,2019,644.55
Switzerland,roundwood,14,REMOVALS,1000 m3,2019,14490.13
Switzerland,sawlogs and veneer logs,15,REMOVALS,1000 m3,2019,4389.16
Switzerland,sawnwood,16,EXPORTS,1000 US$,2019,118785.06
Switzerland,sawnwood,16,EXPORTS,1000 m3,2019,456.31
Switzerland,sawnwood,16,IMPORTS,1000 US$,2019,697585.66
Switzerland,sawnwood,16,IMPORTS,1000 m3,2019,761.96
Switzerland,sawnwood,16,PRODUCTION,1000 m3,2019,2254.6099999999997
Switzerland,secondary processed wooden products,17,EXPORTS,1000 US$,2019,465284.76
Switzerland,secondary processed wooden products,17,IMPORTS,1000 US$,2019,3394043.06
Switzerland,veneer sheets,19,EXPORTS,1000 US$,2019,8553.01
Switzerland,veneer sheets,19,EXPORTS,1000 m3,2019,1.7
Switzerland,veneer sheets,19,IMPORTS,1000 US$,2019,41658.25
Switzerland,veneer sheets,19,IMPORTS,1000 m3,2019,10.4
Switzerland,veneer sheets,19,PRODUCTION,1000 m3,2019,0.4
Switzerland,wood charcoal,20,EXPORTS,1000 US$,2019,100.62
Switzerland,wood charcoal,20,EXPORTS,1000 m.t.,2019,0.04
Switzerland,wood charcoal,20,IMPORTS,1000 US$,2019,9056.14
Switzerland,wood charcoal,20,IMPORTS,1000 m.t.,2019,11.34
Switzerland,wood charcoal,20,PRODUCTION,1000 m.t.,2019,0.17
Switzerland,wood fuel,21,EXPORTS,1000 US$,2019,804.98
Switzerland,wood fuel,21,EXPORTS,1000 m3,2019,14.44
Switzerland,wood fuel,21,IMPORTS,1000 US$,2019,6439.91
Switzerland,wood fuel,21,IMPORTS,1000 m3,2019,26.28
Switzerland,wood fuel,21,REMOVALS,1000 m3,2019,3487.7
Switzerland,wood pellets and other wood agglomerates,22,EXPORTS,1000 US$,2019,962.64
Switzerland,wood pellets and other wood agglomerates,22,EXPORTS,1000 m.t.,2019,4.68
Switzerland,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,2019,38519.53
Switzerland,wood pellets and other wood agglomerates,22,IMPORTS,1000 m.t.,2019,158.08
Switzerland,wood pellets and other wood agglomerates,22,PRODUCTION,1000 m.t.,2019,514.0
Switzerland,"wood residue, chips and particles",23,EXPORTS,1000 US$,2019,3169.94
Switzerland,"wood residue, chips and particles",23,EXPORTS,1000 m3,2019,113.48
Switzerland,"wood residue, chips and particles",23,IMPORTS,1000 US$,2019,56308.42
Switzerland,"wood residue, chips and particles",23,IMPORTS,1000 m3,2019,1033.57
Switzerland,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2019,1484.68
Switzerland,wood-based panels,24,EXPORTS,1000 US$,2019,547895.48
Switzerland,wood-based panels,24,EXPORTS,1000 m3,2019,1006.22
Switzerland,wood-based panels,24,IMPORTS,1000 US$,2019,799054.12
Switzerland,wood-based panels,24,IMPORTS,1000 m3,2019,1246.35
Switzerland,wood-based panels,24,PRODUCTION,1000 m3,2019,1161.8600000000001
Switzerland,wooden furniture,25,EXPORTS,1000 US$,2019,300462.87
Switzerland,wooden furniture,25,IMPORTS,1000 US$,2019,2104045.07
Switzerland,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2019,23445.36
Switzerland,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2019,98712.01
Switzerland,woodpulp,27,EXPORTS,1000 US$,2019,201.24
Switzerland,woodpulp,27,EXPORTS,1000 m.t.,2019,0.08
Switzerland,woodpulp,27,IMPORTS,1000 US$,2019,205876.39
Switzerland,woodpulp,27,IMPORTS,1000 m.t.,2019,275.64
Switzerland,woodpulp,27,PRODUCTION,1000 m.t.,2019,91.49
Tajikistan,case materials,2,EXPORTS,1000 US$,2019,1131.17
Tajikistan,case materials,2,EXPORTS,1000 m.t.,2019,2.28
Tajikistan,case materials,2,IMPORTS,1000 US$,2019,560.69
Tajikistan,case materials,2,IMPORTS,1000 m.t.,2019,1.16
Tajikistan,engineered wood products,4,EXPORTS,1000 US$,2019,6.140000000000001
Tajikistan,engineered wood products,4,EXPORTS,1000 m3,2019,0.02
Tajikistan,engineered wood products,4,IMPORTS,1000 US$,2019,92102.19
Tajikistan,engineered wood products,4,IMPORTS,1000 m3,2019,391.07
Tajikistan,non-wood pulp,5,IMPORTS,1000 US$,2019,1.23
Tajikistan,other pulp,7,IMPORTS,1000 US$,2019,154.55
Tajikistan,other pulp,7,IMPORTS,1000 m.t.,2019,0.7
Tajikistan,"paper,print and packaging",8,EXPORTS,1000 US$,2019,3393.51
Tajikistan,"paper,print and packaging",8,EXPORTS,1000 m.t.,2019,6.84
Tajikistan,"paper,print and packaging",8,IMPORTS,1000 US$,2019,57049.52
Tajikistan,"paper,print and packaging",8,IMPORTS,1000 m.t.,2019,66.99
Tajikistan,pulpwood,11,IMPORTS,1000 US$,2019,320.14
Tajikistan,pulpwood,11,IMPORTS,1000 m.t.,2019,0.55
Tajikistan,recovered fibre pulp,12,IMPORTS,1000 US$,2019,153.31
Tajikistan,recovered fibre pulp,12,IMPORTS,1000 m.t.,2019,0.7
Tajikistan,roundwood,14,EXPORTS,1000 US$,2019,101.97
Tajikistan,roundwood,14,EXPORTS,1000 m3,2019,0.48
Tajikistan,roundwood,14,IMPORTS,1000 US$,2019,685.88
Tajikistan,roundwood,14,IMPORTS,1000 m3,2019,6.32
Tajikistan,roundwood,14,REMOVALS,1000 m3,2019,7348.0
Tajikistan,sawnwood,16,EXPORTS,1000 US$,2019,44.36
Tajikistan,sawnwood,16,EXPORTS,1000 m3,2019,0.12
Tajikistan,sawnwood,16,IMPORTS,1000 US$,2019,62363.54
Tajikistan,sawnwood,16,IMPORTS,1000 m3,2019,271.33
Tajikistan,veneer sheets,19,IMPORTS,1000 US$,2019,124.52
Tajikistan,veneer sheets,19,IMPORTS,1000 m3,2019,0.17
Tajikistan,wood charcoal,20,IMPORTS,1000 US$,2019,330.93
Tajikistan,wood charcoal,20,IMPORTS,1000 m.t.,2019,0.19
Tajikistan,wood fuel,21,EXPORTS,1000 US$,2019,26.42
Tajikistan,wood fuel,21,EXPORTS,1000 m3,2019,0.18
Tajikistan,wood fuel,21,REMOVALS,1000 m3,2019,7348.0
Tajikistan,wood pellets and other wood agglomerates,22,IMPORTS,1000 US$,2019,0.7
Tajikistan,"wood residue, chips and particles",23,IMPORTS,1000 US$,2019,37.3
Tajikistan,"wood residue, chips and particles",23,IMPORTS,1000 m3,2019,0.08
Tajikistan,wood-based panels,24,EXPORTS,1000 US$,2019,6.14
Tajikistan,wood-based panels,24,EXPORTS,1000 m3,2019,0.02
Tajikistan,wood-based panels,24,IMPORTS,1000 US$,2019,92149.1
Tajikistan,wood-based panels,24,IMPORTS,1000 m3,2019,391.19
Tajikistan,woodpulp,27,IMPORTS,1000 US$,2019,960.42
Tajikistan,woodpulp,27,IMPORTS,1000 m.t.,2019,1.6500000000000001
Turkey,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2019,5455.0
Turkey,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2019,2276.0
Turkey,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2019,156251.0
Turkey,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2019,18805.0
Turkey,case materials,2,EXPORTS,1000 US$,2019,132287.0
Turkey,case materials,2,EXPORTS,1000 m.t.,2019,332.0
Turkey,case materials,2,IMPORTS,1000 US$,2019,308484.0
Turkey,case materials,2,IMPORTS,1000 m.t.,2019,484.0
Turkey,case materials,2,PRODUCTION,1000 m.t.,2019,943.96
Turkey,domestic/decorative products,3,EXPORTS,1000 US$,2019,9262.0
Turkey,domestic/decorative products,3,IMPORTS,1000 US$,2019,9338.0
Turkey,engineered wood products,4,EXPORTS,1000 US$,2019,1140404.1400000001
Turkey,engineered wood products,4,EXPORTS,1000 m3,2019,4129.28
Turkey,engineered wood products,4,IMPORTS,1000 US$,2019,184348.91999999998
Turkey,engineered wood products,4,IMPORTS,1000 m3,2019,530.94
Turkey,engineered wood products,4,PRODUCTION,1000 m3,2019,19029.0
Turkey,non-wood pulp,5,EXPORTS,1000 US$,2019,37.0
Turkey,non-wood pulp,5,EXPORTS,1000 m.t.,2019,0.05
Turkey,non-wood pulp,5,IMPORTS,1000 US$,2019,4060.0
Turkey,non-wood pulp,5,IMPORTS,1000 m.t.,2019,5.0
Turkey,non-wood pulp,5,PRODUCTION,1000 m.t.,2019,53.0
Turkey,other manufactured wood products,6,EXPORTS,1000 US$,2019,22849.0
Turkey,other manufactured wood products,6,IMPORTS,1000 US$,2019,30468.0
Turkey,other pulp,7,EXPORTS,1000 US$,2019,46.0
Turkey,other pulp,7,EXPORTS,1000 m.t.,2019,0.07
Turkey,other pulp,7,IMPORTS,1000 US$,2019,4244.0
Turkey,other pulp,7,IMPORTS,1000 m.t.,2019,5.2
Turkey,other pulp,7,PRODUCTION,1000 m.t.,2019,53.0
Turkey,"paper,print and packaging",8,EXPORTS,1000 US$,2019,4832876.0
Turkey,"paper,print and packaging",8,EXPORTS,1000 m.t.,2019,2983.34
Turkey,"paper,print and packaging",8,IMPORTS,1000 US$,2019,9097367.16
Turkey,"paper,print and packaging",8,IMPORTS,1000 m.t.,2019,10222.34
Turkey,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2019,11370.39
Turkey,prefabricated buildings of wood,10,EXPORTS,1000 US$,2019,1048.0
Turkey,prefabricated buildings of wood,10,IMPORTS,1000 US$,2019,1178.0
Turkey,pulpwood,11,EXPORTS,1000 US$,2019,37134.0
Turkey,pulpwood,11,EXPORTS,1000 m.t.,2019,44.84
Turkey,pulpwood,11,IMPORTS,1000 US$,2019,851422.0
Turkey,pulpwood,11,IMPORTS,1000 m.t.,2019,1345.15
Turkey,pulpwood,11,PRODUCTION,1000 m.t.,2019,70.0
Turkey,pulpwood,11,REMOVALS,1000 m3,2019,23000.0
Turkey,recovered fibre pulp,12,EXPORTS,1000 US$,2019,9.0
Turkey,recovered fibre pulp,12,EXPORTS,1000 m.t.,2019,0.01
Turkey,recovered fibre pulp,12,IMPORTS,1000 US$,2019,184.0
Turkey,recovered fibre pulp,12,IMPORTS,1000 m.t.,2019,0.2
Turkey,roundwood,14,EXPORTS,1000 US$,2019,43373.11
